source,review_id,group_id,studies,zero_cell_study_count,zero_cell_study_fraction,canonical_continuity_correction_rule,sensitivity_continuity_correction_rule,canonical_sensitivity,zero_cell_triggered_sensitivity,absolute_sensitivity_difference,canonical_specificity,zero_cell_triggered_specificity,absolute_specificity_difference,canonical_information_bits_at_20_percent,zero_cell_triggered_information_bits_at_20_percent,absolute_information_bits_at_20_percent_difference,optimizer_converged,optimizer_iterations,optimizer_max_abs_gradient,optimizer_projected_kkt_gradient_log_l00,optimizer_projected_kkt_gradient_l10,optimizer_projected_kkt_gradient_log_l11,optimizer_projected_kkt_gradient_max_abs,optimizer_parameter_log_l00,optimizer_parameter_l10,optimizer_parameter_log_l11,optimizer_tied_solution_log_l00_at_lower_bound,optimizer_tied_solution_log_l11_at_lower_bound,optimizer_selected_log_l00_at_lower_bound,optimizer_selected_log_l11_at_lower_bound,optimizer_hard_bound_atol,optimizer_multistart_count,optimizer_valid_start_count,optimizer_selected_start,optimizer_selected_start_order,optimizer_minimum_recomputed_objective,optimizer_selected_objective_delta_from_minimum,optimizer_objective_gap_to_second_best,optimizer_objective_gap_to_next_distinct_basin,optimizer_valid_objective_range,optimizer_valid_sensitivity_range,optimizer_valid_specificity_range,optimizer_alternative_rounded_claim_changed_across_starts,optimizer_empirical_start_valid,optimizer_empirical_to_selected_objective_delta,optimizer_empirical_to_selected_sensitivity_delta,optimizer_empirical_to_selected_specificity_delta,optimizer_rounded_claim_changed_from_empirical,optimizer_material_objective_path_dependence,optimizer_material_central_path_dependence,optimizer_material_path_dependence,optimizer_path_dependence_class,optimizer_selected_log_l00_distance_to_lower_bound,optimizer_selected_log_l00_in_1e_6_to_1e_4_ambiguity_band,optimizer_selected_log_l11_distance_to_lower_bound,optimizer_selected_log_l11_in_1e_6_to_1e_4_ambiguity_band,optimizer_any_tied_solution_cholesky_diagonal_at_lower_bound
Cochrane DTA Reference Dataset,CD009591,legacy:CD009591:10,6,1,0.16666666666666666,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8140135406336484,0.8221582087951091,0.008144668161460755,0.9566008045292742,0.9619490030160524,0.005348198486778144,0.3722117703948482,0.3898602273585837,0.017648456963735515,True,32,1.7763568501960078e-07,0.0,4.440892076186212e-08,0.0,4.440892076186212e-08,-1.2552396669859478,-0.6218181588838649,-8.0,False,True,False,True,1e-06,7,7,zero_zero_zero,2,2.0246729379071837,0.0,0.0,,1.2434497875801753e-14,9.494257602327139e-10,5.547365899971624e-10,False,True,6.661338147750939e-15,4.371464301655692e-10,8.866807288399059e-11,False,False,False,False,numerically_equivalent,6.744760333014052,False,0.0,False,True
Cochrane DTA Reference Dataset,CD009591,legacy:CD009591:12,14,4,0.2857142857142857,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8776842997858987,0.884460379182911,0.006776079397012302,0.9399077178393246,0.9439136467583982,0.004005928919073587,0.39726084113165694,0.41072251466689164,0.013461673535234697,True,14,0.0,0.0,0.0,0.0,0.0,0.19427993617125283,0.5344240969123785,-7.999950226410223,False,True,False,False,1e-06,7,7,lower_zero_lower,4,17.19052822998063,3.630873379734112e-12,3.630873379734112e-12,,7.138065427625406e-08,1.320808582505606e-07,1.1891787214945992e-06,False,True,7.137702340287433e-08,1.1889011997112675e-10,1.4136875448045316e-08,False,False,False,False,tiny_boundary_refinement,8.194279936171252,False,4.977358977686919e-05,True,True
Cochrane DTA Reference Dataset,CD009591,legacy:CD009591:2,8,3,0.375,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8894268809161817,0.9015027979226815,0.012075917006499792,0.9395143869305321,0.9440324105999268,0.0045180236693946885,0.40763490998637014,0.4275030183373007,0.019868108350930558,True,17,3.5527136806704924e-07,2.6645352752940114e-07,-3.5527136806704924e-07,0.0,3.5527136806704924e-07,-1.1242461672365682,-0.4347238644133879,-1.351900657786641,False,False,False,False,1e-06,7,7,zero_zero_zero,2,6.622271289824992,0.0,1.7763568394002505e-14,0.0031167561092271256,0.0031167561092271256,0.0014074774654551092,0.00017634522882281622,True,True,2.948752353404416e-13,4.1305961984150485e-09,2.099176610315112e-09,False,False,False,False,tiny_boundary_refinement,6.875753832763432,False,6.648099342213359,False,False
Cochrane DTA Reference Dataset,CD009591,legacy:CD009591:21,7,3,0.42857142857142855,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.7661052348394163,0.7705916718030584,0.004486436963642149,0.6919740499761876,0.7103506780495269,0.018376628073339285,0.10108755735022501,0.11205098337326555,0.01096342602304054,True,26,3.5527137003920156e-07,0.0,0.0,0.0,0.0,-0.3619204881836269,0.19454247816030615,-8.0,False,True,False,True,1e-06,7,7,zero_zero_zero,2,6.60871710268091,8.881784197001252e-16,8.881784197001252e-16,,2.6476598691260733e-12,1.3934877030052917e-08,7.64918961504435e-09,False,True,7.993605777301127e-15,1.4041016127563921e-09,5.754098308941025e-10,False,False,False,False,numerically_equivalent,7.638079511816374,False,0.0,False,True
Cochrane DTA Reference Dataset,CD009591,legacy:CD009591:33,5,3,0.6,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8676412811648538,0.8798754424505923,0.01223416128573851,0.8989311082928707,0.9092765665820385,0.010345458289167775,0.3274778137006413,0.3519302358922753,0.024452422191634016,True,16,0.0,0.0,0.0,0.0,0.0,-0.5053362026002951,-0.522546697796968,-0.5915781100506803,False,False,False,False,1e-06,7,7,one_zero_one,3,6.948112991798343,5.5067062021407764e-14,1.7763568394002505e-14,0.010860458979889742,0.010860458979889742,0.0023721852659697173,0.001445568335998959,True,True,1.1812772982011666e-12,2.0089384600296967e-08,1.9121597638616095e-08,False,False,False,False,tiny_boundary_refinement,7.494663797399705,False,7.40842188994932,False,False
Cochrane DTA Reference Dataset,CD009591,legacy:CD009591:36,6,2,0.3333333333333333,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.9015355710075782,0.9051237489500736,0.0035881779424954408,0.9424378064769471,0.9495446792270551,0.0071068727501080176,0.42463185704162787,0.4415253002095492,0.01689344316792135,True,13,7.105427400784031e-07,0.0,0.0,0.0,0.0,-0.10745830996207335,0.15345686264857628,-8.0,False,True,False,True,1e-06,7,7,lower_zero_lower,4,4.997269248671236,8.881784197001252e-16,8.881784197001252e-16,,7.993605777301127e-14,3.760445399514367e-09,1.9611303692101956e-09,False,True,2.398081733190338e-14,1.8160355441665388e-09,1.940295701885475e-10,False,False,False,False,numerically_equivalent,7.892541690037927,False,0.0,False,True
Cochrane DTA Reference Dataset,CD009591,legacy:CD009591:6,7,1,0.14285714285714285,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.6258920604319687,0.6299649046441862,0.004072844212217541,0.9476777829106197,0.9535713653244542,0.0058935824138345305,0.22318020580088122,0.23479702272107977,0.011616816920198558,True,19,8.881784201676231e-08,-8.881784152372424e-08,8.881784152372424e-08,-8.881784201676231e-08,8.881784201676231e-08,-0.7366938614568288,-0.6094363127858129,-0.3786718193368708,False,False,False,False,1e-06,7,7,minus2_zero_minus2,1,7.250203676524051,0.0,1.4210854715202004e-14,0.17520148313467043,0.17520148313467043,0.002067733541576411,0.0030014106070420654,True,True,1.687538997430238e-14,1.4720588081829078e-09,1.016891681970833e-09,False,False,False,False,numerically_equivalent,7.263306138543172,False,7.621328180663129,False,False
Cochrane DTA Reference Dataset,CD009591,legacy:CD009591:7,10,5,0.5,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.6687812592009591,0.6757334695655618,0.006952210364602696,0.9735241130638814,0.9779966493600211,0.00447253629613964,0.2977063775714059,0.31284933613790383,0.015142958566497944,True,10,3.55271366094897e-07,-3.55271366094897e-07,3.55271366094897e-07,0.0,3.55271366094897e-07,0.5379429922558422,-0.830603245439106,-0.15250810880901502,False,False,False,False,1e-06,7,7,one_zero_one,3,19.376049489424794,2.1316282072803006e-14,2.1316282072803006e-14,1.7063586299009827,1.7063586299009827,0.015894109987160232,0.009191895811571427,True,True,1.4210854715202004e-14,2.4157191802487432e-09,6.339809788258322e-10,False,False,False,False,numerically_equivalent,8.537942992255843,False,7.847491891190985,False,False
Cochrane DTA Reference Dataset,CD009591,legacy:CD009591:9,6,2,0.3333333333333333,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.5648974467514303,0.566624335779723,0.0017268890282927662,0.973107672948585,0.9772139217100365,0.004106248761451492,0.2292236788183737,0.23880508318840526,0.009581404370031577,True,11,0.0,0.0,0.0,0.0,0.0,0.20967407739355984,-0.9629372673224497,-0.6415218181350655,False,False,False,False,1e-06,7,7,zero_zero_zero,2,8.932074011078711,4.263256414560601e-14,3.552713678800501e-15,0.10378167930056392,0.10378167930056392,0.005844664967730617,0.0027323702862958044,True,True,-1.7763568394002505e-14,2.0996993033151057e-10,6.794999007908586e-10,False,False,False,False,numerically_equivalent,8.20967407739356,False,7.3584781818649345,False,False
Cochrane DTA Reference Dataset,CD009944,legacy:CD009944:1,50,9,0.18,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8264608048412256,0.8355961044483744,0.009135299607148761,0.8744057079955224,0.8837925311469619,0.00938682315143946,0.26599376497050997,0.2832384058366604,0.017244640866150407,True,9,1.421085472268197e-06,-1.4210854712821208e-06,-1.421085472268197e-06,0.0,1.421085472268197e-06,0.021258955696663494,-0.26245807257964243,-0.47310602917546707,False,False,False,False,1e-06,7,7,one_zero_one,3,65.93328370839717,7.105427357601002e-14,1.4210854715202004e-14,7.370129890826945,7.370129890826945,0.0014698785825144611,0.005649856910258322,True,True,-1.4210854715202004e-14,1.9532697681512445e-10,1.8300616577704432e-10,False,False,False,False,numerically_equivalent,8.021258955696663,False,7.526893970824533,False,False
Cochrane DTA Reference Dataset,CD009944,legacy:CD009944:2,46,18,0.391304347826087,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.807819016476151,0.8163801029700035,0.008561086493852565,0.8582985630603887,0.8695932397700158,0.011294676709627138,0.23629891633869926,0.25357314048674884,0.017274224148049577,True,9,0.0,0.0,0.0,0.0,0.0,0.15828492744336164,-0.6786358519195418,-0.5688327899493474,False,False,False,False,1e-06,7,7,zero_zero_zero,2,65.63586317980545,0.0,4.263256414560601e-14,3.2165997745983788,3.2165997745983788,0.008094454196423295,0.013058955421811125,True,True,3.979039320256561e-13,3.053103880823471e-09,3.155448791147819e-09,False,False,False,False,numerically_equivalent,8.158284927443361,False,7.431167210050653,False,False
Cochrane DTA Reference Dataset,CD009944,legacy:CD009944:3,20,1,0.05,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8552610644391723,0.8605363557286724,0.005275291289500106,0.7144928079460336,0.7240330072765241,0.00954019933049044,0.16105204738194265,0.1701492977623366,0.00909725038039394,True,11,3.5527136806704924e-07,0.0,-3.55271366094897e-07,3.5527136806704924e-07,3.5527136806704924e-07,-0.13244179088161423,-0.8245145104815769,-0.4035998598334665,False,False,False,False,1e-06,7,7,minus1_plus2_minus1,5,23.555674749334138,0.0,0.0,49.972761577279734,49.972761577279734,0.04375809585922119,0.0006895271098086297,True,True,5.684341886080802e-14,1.7143543251663118e-09,7.421786518690965e-10,False,False,False,False,numerically_equivalent,7.8675582091183855,False,7.5964001401665335,False,False
Cochrane DTA Reference Dataset,CD009944,legacy:CD009944:4,44,5,0.11363636363636363,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8004672093325995,0.810117693676645,0.009650484344045474,0.6645217498247988,0.6690568982115062,0.004535148386707322,0.10464931570889086,0.11151966169526442,0.006870345986373566,True,11,7.105427361340985e-07,7.105427361340985e-07,-7.105427361340985e-07,3.55271366094897e-07,7.105427361340985e-07,-0.4647451611783135,-0.42766336728261134,-0.7652639989414396,False,False,False,False,1e-06,7,7,minus1_plus2_minus1,5,31.96330498144426,0.0,2.1316282072803006e-14,,3.339550858072471e-13,3.916111435131597e-09,8.010758723031586e-11,False,True,1.7053025658242404e-13,1.792720971671713e-09,5.214650933282883e-11,False,False,False,False,numerically_equivalent,7.535254838821687,False,7.23473600105856,False,False
Cochrane DTA Reference Dataset,CD010023,legacy:CD010023:2,5,4,0.8,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.7843818274087159,0.7890106573707671,0.004628829962051273,0.9615323940850976,0.9621545487612682,0.0006221546761705499,0.3579361181883657,0.3629006125083146,0.004964494319948942,True,27,8.881784250980039e-08,0.0,-8.881784152372424e-08,0.0,8.881784152372424e-08,-1.098172500657512,0.8018756224984164,-8.0,False,True,False,True,1e-06,7,7,minus1_plus2_minus1,5,6.688488214519233,0.0,4.440892098500626e-15,,2.1918189041514324e-08,4.843882783767128e-08,4.728422564603818e-08,False,True,7.993605777301127e-15,1.7499971471934828e-09,9.778658993653266e-10,False,False,False,False,numerically_equivalent,6.901827499342488,False,0.0,False,True
Cochrane DTA Reference Dataset,CD010023,legacy:CD010023:3,6,5,0.8333333333333334,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.9531408513426389,0.958904950434046,0.005764099091407071,0.8474227958177396,0.8487058098841369,0.0012830140663973033,0.3486718825844281,0.3564839634694949,0.007812080885066797,True,192,1.776356830474485e-06,8.881784250980039e-08,1.776356830474485e-06,0.0,1.776356830474485e-06,-5.078795928662536,0.9883973170744746,-4.352833908228203,False,False,False,False,1e-06,7,7,one_zero_one,3,6.839217203535648,0.0,2.4561243705534253e-08,7.366367071881541e-08,5.7646785954545976e-05,3.156310058216594e-05,1.6545961565084255e-05,True,True,5.495541799405146e-08,5.117321030256861e-07,2.9386664768260573e-07,False,False,False,False,tiny_boundary_refinement,2.9212040713374643,False,3.6471660917717967,False,False
Cochrane DTA Reference Dataset,CD010079,legacy:CD010079:3,11,0,0.0,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.7927201516818067,0.8008498253816276,0.008129673699820983,0.8409083012285185,0.8442097596893864,0.0033014584608679343,0.21030088767195157,0.21855268404459943,0.008251796372647863,True,45,7.993605825882035e-07,8.881784250980039e-08,-8.881784152372424e-08,0.0,8.881784250980039e-08,-1.1138713658926584,-0.7239961670126989,-8.0,False,True,False,True,1e-06,7,7,minus1_plus2_minus1,5,1.1179865925406958,0.0,8.881784197001252e-16,1.1790118747967426e-07,1.7400782385637248,0.00654736725697469,0.0011894375460343998,True,True,6.483702463810914e-14,1.3683062460856377e-09,1.189287557323837e-09,False,False,False,False,numerically_equivalent,6.886128634107342,False,0.0,False,True
Cochrane DTA Reference Dataset,CD010079,legacy:CD010079:4,6,0,0.0,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8087129400275737,0.8250276702694127,0.01631473024183905,0.7997234083217573,0.8025536500358598,0.0028302417141025105,0.1876883380677454,0.2003503148446525,0.012661976776907086,True,31,1.7763568501960078e-07,8.881784250980039e-08,-4.440892076186212e-08,0.0,8.881784250980039e-08,-1.327668986755637,-0.7175268382380421,-8.0,False,True,False,True,1e-06,7,7,one_zero_one,3,2.2653574421852762,1.3322676295501878e-15,1.3322676295501878e-15,0.18497765443557235,0.18497765443557235,0.0077377292910103534,0.001326767588440303,True,True,3.552713678800501e-15,1.911909519591859e-09,4.894300520419392e-10,False,False,False,False,numerically_equivalent,6.672331013244363,False,0.0,False,True
Cochrane DTA Reference Dataset,CD010276,legacy:CD010276:1,15,2,0.13333333333333333,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8017847458712539,0.8097367451026661,0.00795199923141221,0.6935228318863991,0.6970837499240232,0.00356091803762415,0.11917759954704502,0.12513383333429798,0.0059562337872529625,True,11,0.0,0.0,0.0,0.0,0.0,-0.20816310525562134,0.03398227751096626,-0.2880908924995947,False,False,False,False,1e-06,7,7,minus1_minus2_minus1,6,18.13944824911283,0.0,7.105427357601002e-15,6.291216600422658,6.291216600422658,0.03844184670902917,0.012807874890527704,True,True,2.4868995751603507e-14,4.10197320555028e-10,1.2904305402017258e-09,False,False,False,False,numerically_equivalent,7.791836894744379,False,7.711909107500405,False,False
Cochrane DTA Reference Dataset,CD010276,legacy:CD010276:2,12,2,0.16666666666666666,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8786748983406047,0.8884081084457504,0.009733210105145607,0.883708643799011,0.8931201913427345,0.00941154754372342,0.3181752076196933,0.33822980029229865,0.020054592672605343,True,23,0.0,0.0,0.0,0.0,0.0,0.1888434411672176,-0.4459252947727858,0.1311685929178739,False,False,False,False,1e-06,7,7,minus2_zero_minus2,1,19.59886165155106,0.0,0.0,11.327010989502952,11.327010989502952,0.038382910617805965,0.006691193358768888,True,True,7.105427357601002e-15,1.1106704445040805e-10,1.9389434502414815e-10,False,False,False,False,numerically_equivalent,8.188843441167217,False,8.131168592917874,False,False
Cochrane DTA Reference Dataset,CD010276,legacy:CD010276:3,11,3,0.2727272727272727,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8591171128845582,0.8687317602515449,0.009614647366986695,0.5962600075565156,0.6088909571783032,0.012630949621787568,0.10413608784691611,0.11489399077993756,0.010757902933021452,True,17,3.5527136788216e-07,0.0,3.5527136788216e-07,-3.55271366094897e-07,3.5527136788216e-07,0.2201538551062676,0.0011271503848011538,0.7814372059364967,False,False,False,False,1e-06,7,7,minus2_zero_minus2,1,24.964356132869312,2.842170943040401e-14,3.552713678800501e-15,16.33209912337636,16.33209912337636,0.046773338733761105,2.8724603988394826e-05,True,True,-2.4868995751603507e-14,3.48710471609337e-09,2.4417825539302385e-09,False,False,False,False,numerically_equivalent,8.220153855106268,False,8.781437205936497,False,False
Cochrane DTA Reference Dataset,CD010360,legacy:CD010360:1,38,19,0.5,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8814681032516721,0.8845438978482498,0.0030757945965776967,0.989070386861848,0.9907037225633963,0.001633335701548333,0.5164326673135384,0.5253881542575538,0.008955486944015378,True,14,1.065814098284691e-06,-1.065814098284691e-06,-7.105427361340985e-07,-7.10542732189794e-07,1.065814098284691e-06,-0.6881683602905758,0.16829688665937279,-0.8688745866990331,False,False,False,False,1e-06,7,7,empirical,0,28.311425792890955,9.592326932761353e-14,1.7763568394002505e-14,1.2306841667588628,18.652347883344614,0.02133751458715827,0.0007464712546423335,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,7.311831639709424,False,7.131125413300967,False,False
Cochrane DTA Reference Dataset,CD010360,legacy:CD010360:2,38,3,0.07894736842105263,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.9527310353495277,0.9588105439815657,0.006079508632037989,0.890319005672086,0.8931390736381613,0.002820067966075257,0.3990132378918075,0.40983443275418197,0.010821194862374484,True,9,1.421085464379588e-06,1.421085464379588e-06,7.105427356410604e-07,7.105427361340985e-07,1.421085464379588e-06,-0.7038951528292137,0.03337150109662999,-0.08626826225370758,False,False,False,False,1e-06,7,7,zero_zero_zero,2,37.83360841352955,2.842170943040401e-14,2.842170943040401e-14,4.758401173647272,4.758401173647272,0.0028820429661043923,7.310060702947485e-05,True,True,1.1368683772161603e-13,8.009348739790312e-11,2.324537229370094e-10,False,False,False,False,numerically_equivalent,7.296104847170787,False,7.913731737746293,False,False
